,objectid,uid,creator,created,updater,updated,nm_balai,koord_x,koord_y,foto,data_src,last_sync,sync_notes,tgl_inspeksi,kd_prov,provinsi,kab_kota,kecamatan,kel_desa,kd_kem,kd_unor,ko_in,video,peta,kondisi,kl_dat_das,nm_dat_das,nm_obj_inf,thn_data,nm_ws,nm_das,id_sumur,kd_seri,jenis,debit,dbt_bsh_1,dbt_kering,dbt_bsh_2,kd_ws,infrastruktur,status2,sta_hibah,urut,id,kode_balai,kd_das,tahun_pembangunan,kondisi_bangunan,status_pekerjaan,sungai,cat,nama_sistem,elevasi,sistem_pengambilan,jenis_pompa,head_pompa,tahun_rehab_terakhir,kelembagaan,keterangan,panjang,jumlah_box_bagi,jumlah_springkel,musim_tanam_mt_1,musim_tanam_mt_2,musim_tanam_mt_3,shape,geometry
375,246649,9a5da4a4-3eed-4d53-a266-831b3d8dcd73,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.226547,-3.703944,,,,,,,MALUKU,KOTA AMBON,Sirimau,Soya,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,376,06.20.33310000385,B_MLKU,06.A3.05.000,2015,Beroperasi,Selesai,SOYA,CAT BENGKULU,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.2265470000001 -3.7039439999999786)
376,246650,faf61eea-24dc-482c-a3bc-b3f945cb3762,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,127.589703,-3.347319,,,,,,,MALUKU,KAB. SERAM BAGIAN BARAT,Kepulauan Manipa,Luhutuban,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,377,06.20.33310000386,B_MLKU,06.A3.05.000,2015,Beroperasi,Selesai,LUHUTUBAN,CAT PALEMBANG-KAYUAGUNG,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (127.5897030000001 -3.3473189999999704)
377,246651,c5ca35da-31f1-45de-bd7f-40e1fef2865d,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,127.924978,-3.706492,,,,,,,MALUKU,KAB. MALUKU TENGAH,Leihitu Barat,Larike,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,378,06.20.33310000387,B_MLKU,06.A3.05.000,2015,Beroperasi,Selesai,LARIKE,CAT HITULAMA,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (127.92497800000001 -3.706491999999969)
378,246652,021d7033-41b8-47b5-b3a7-b8921ef83bdd,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.071239,-3.719561,,,,,,,MALUKU,KAB. MALUKU TENGAH,Leihitu Barat,Hatu,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,379,06.20.33310000388,B_MLKU,06.A3.05.000,2014,Beroperasi,Selesai,HATU,CAT BENGKULU,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.0712390000001 -3.719560999999942)
379,246653,57e9b026-a410-4c01-94f7-1da5bfd9949e,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.322003,-3.562317,,,,,,,MALUKU,KAB. MALUKU TENGAH,Salahutu,Waai,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,380,06.20.33310000389,B_MLKU,06.A3.05.000,2014,Beroperasi,Selesai,WAAI,CAT BENGKULU,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.3220030000001 -3.5623169999999504)
380,246654,9ab0d664-a7c2-473d-a8a1-6ef215068150,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.716292,-3.604194,,,,,,,MALUKU,KAB. MALUKU TENGAH,Saparua Timur,Ullath,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,381,06.20.33310000390,B_MLKU,06.A3.05.000,2014,Beroperasi,Selesai,ULLATH,NON CAT,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.71629200000007 -3.60419399999995)
381,246655,daabb393-b394-4c2e-a69e-3e2dcedcb776,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.315514,-3.510656,,,,,,,MALUKU,KAB. MALUKU TENGAH,Salahutu,Liang,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,382,06.20.33310000391,B_MLKU,06.A3.05.000,2016,Beroperasi,Selesai,LIANG,CAT AMBON,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.315514 -3.5106559999999263)
382,246656,4c90c753-3079-4ba2-b753-ce89bbce71d6,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.219336,-3.624908,,,,,,,MALUKU,KOTA AMBON,Baguala,Waiheru,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,383,06.20.33310000392,B_MLKU,06.A3.05.000,2016,Beroperasi,Selesai,WAIHERU,CAT AMBON,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.2193360000001 -3.624907999999948)
383,246657,995e0735-d801-4883-890d-07f17de9b529,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.163253,-3.65,,,,,,,MALUKU,KOTA AMBON,Teluk Ambon,Wayame,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,384,06.20.33310000393,B_MLKU,06.A3.05.000,2016,Beroperasi,Selesai,WAYAME,CAT AMBON,,0,Pompa,Turbin,50,,,,0,0,0,,,,,POINT (128.16325300000005 -3.6499999999999773)
384,246658,1977392d-4392-4ef8-ae8c-4e19f39a18bd,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.206219,-3.664019,,,,,,,MALUKU,KOTA AMBON,Baguala,Halong,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,385,06.20.33310000394,B_MLKU,06.A3.05.000,2016,Tidak Beroperasi,Selesai,HALONG,CAT AMBON,,0,Pompa,Submersible,80,,,,0,0,0,,,,,POINT (128.20621900000003 -3.6640189999999393)
385,246659,d28ca679-d9f9-41bf-8fe0-4b9fc2a6b9e4,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.200781,-3.636214,,,,,,,MALUKU,KOTA AMBON,Teluk Ambon,Hunuth/Durian Patah,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,386,06.20.33310000395,B_MLKU,06.A3.05.000,2017,Beroperasi,Selesai,HATIVE BESAR,CAT BENGKULU,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.200781 -3.6362139999999386)
386,246660,53102aba-08a0-4839-81b0-3f3b3d8f6777,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,127.457469,-7.576131,,,,,,,MALUKU,KAB. MALUKU BARAT DAYA,Kepulauan Romang,Jerusu,,,,,,,Mata Air,Reservoir,,,KEPULAUAN YAMDENA-WETAR,,,,,,,,,06.A3.07,,,,387,06.20.33310000396,B_MLKU,06.A3.07.000,,Beroperasi,Selesai,JERUSU,CAT CILACAP,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (127.45746900000006 -7.576130999999975)
387,246661,becc66ab-7d30-4eca-a1f4-e128d585ba1d,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,131.028383,-8.209947,,,,,,,MALUKU,KAB. KEPULAUAN TANIMBAR,Selaru,Eliasa,,,,,,,Mata Air,Reservoir,,,KEPULAUAN YAMDENA-WETAR,,,,,,,,,06.A3.07,,,,388,06.20.33310000397,B_MLKU,06.A3.07.000,2011,Beroperasi,Selesai,ELIASA,CAT JEMBER-LUMAJANG,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (131.02838300000008 -8.209946999999943)
388,246662,5c9844ab-c0f4-45ea-a50f-575c53a787c6,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,132.732044,-5.851606,,,,,,,MALUKU,KAB. MALUKU TENGGARA,Hoat Sorbay,Warwut,,,,,,,Mata Air,Reservoir,,,KEPULAUAN KEI-ARU,,,,,,,,,06.B.06,,,,389,06.20.33310000398,B_MLKU,06.B.06.000,,Beroperasi,Selesai,WARWUT,CAT KAI KECIL,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (132.7320440000001 -5.851605999999947)
389,246663,07d6a70b-5a1a-441e-9686-734f70fe0cd4,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,133.145314,-5.401483,,,,,,,MALUKU,KAB. MALUKU TENGGARA,Kei Besar Utara Timur,Banda Eli,,,,,,,Mata Air,Reservoir,,,KEPULAUAN KEI-ARU,,,,,,,,,06.B.06,,,,390,06.20.33310000399,B_MLKU,06.B.06.000,2011,Beroperasi,Selesai,BANDA ELI,CAT KAI BESAR,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (133.1453140000001 -5.401482999999928)
390,246664,2c6dd575-9154-41e1-90fc-bef1cb757e09,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.163558,-8.255992,,,,,,,MALUKU,KAB. MALUKU BARAT DAYA,Pulau Lakor,Ketty,,,,,,,Mata Air,Reservoir,,,KEPULAUAN YAMDENA-WETAR,,,,,,,,,06.A3.07,,,,391,06.20.33310000400,B_MLKU,06.A3.07.000,2011,Beroperasi,Selesai,KETTY,CAT LAKOR,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.16355800000008 -8.255991999999935)
391,246665,a70fa20a-4151-474e-975f-7f2c8aada1cf,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,131.351089,-4.125411,,,,,,,MALUKU,KAB. SERAM BAGIAN TIMUR,Pulau Gorom,Amarsekaru,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,392,06.20.33310000401,B_MLKU,06.A3.05.000,,Beroperasi,Selesai,AMARSEKARU,CAT BATURAJA,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (131.35108900000012 -4.125410999999929)
392,246666,af0ceb75-aa95-4529-85da-5b8adb822746,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,133.090569,-5.37905,,,,,,,MALUKU,KAB. MALUKU TENGGARA,Kei Besar Utara Barat,Ad Wear Aur,,,,,,,Mata Air,Reservoir,,,KEPULAUAN KEI-ARU,,,,,,,,,06.B.06,,,,393,06.20.33310000402,B_MLKU,06.B.06.000,2011,Beroperasi,Selesai,AD WEAR AUR,CAT KAI BESAR,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (133.09056900000007 -5.37904999999995)
393,246667,8fd32613-d46b-44f8-85ed-e98b41e3af8c,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,132.917364,-5.818114,,,,,,,MALUKU,KAB. MALUKU TENGGARA,Kei Besar Selatan,Tamangil Nuhuten,,,,,,,Mata Air,Reservoir,,,KEPULAUAN KEI-ARU,,,,,,,,,06.B.06,,,,394,06.20.33310000403,B_MLKU,06.B.06.000,2012,Beroperasi,Selesai,TAMANGIL NUHUTEN,CAT KAI BESAR,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (132.91736400000002 -5.81811399999998)
394,246668,f420e97f-d3e9-4c86-b342-9f1d92b30b9d,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,130.068883,-7.769947,,,,,,,MALUKU,KAB. MALUKU BARAT DAYA,Dawelor Dawera,Wiratan,,,,,,,Mata Air,Reservoir,,,KEPULAUAN YAMDENA-WETAR,,,,,,,,,06.A3.07,,,,395,06.20.33310000404,B_MLKU,06.A3.07.000,2011,Beroperasi,Selesai,WIRATAN,NON CAT,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (130.06888300000003 -7.769946999999945)
395,246669,e45bdf05-7332-474f-ac42-4ee4f61d9332,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,133.010808,-5.631692,,,,,,,MALUKU,KAB. MALUKU TENGGARA,Kei Besar,El Ralang,,,,,,,Mata Air,Reservoir,,,KEPULAUAN KEI-ARU,,,,,,,,,06.B.06,,,,396,06.20.33310000405,B_MLKU,06.B.06.000,2011,Beroperasi,Selesai,EL RALANG,CAT KAI BESAR,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (133.0108080000001 -5.63169199999993)
396,246670,a1b9bc44-16c1-4e1d-b245-71b7de83c770,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,133.150475,-5.349464,,,,,,,MALUKU,KAB. MALUKU TENGGARA,Kei Besar Utara Timur,Langgiar Haar,,,,,,,Mata Air,Reservoir,,,KEPULAUAN KEI-ARU,,,,,,,,,06.B.06,,,,397,06.20.33310000406,B_MLKU,06.B.06.000,2012,Beroperasi,Selesai,LANGGIAR HAAR,CAT KAI BESAR,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (133.15047500000003 -5.349463999999955)
397,246671,a8be5a3f-21f2-44a5-a11f-369b4aa70b10,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.692308,-8.172467,,,,,,,MALUKU,KAB. MALUKU BARAT DAYA,Mndona Hiera,Luang Barat,,,,,,,Mata Air,Reservoir,,,KEPULAUAN YAMDENA-WETAR,,,,,,,,,06.A3.07,,,,398,06.20.33310000407,B_MLKU,06.A3.07.000,,Beroperasi,Selesai,LUANG BARAT,NON CAT,,0,Pompa,Submersible,50,,,,0,0,0,,,,,POINT (128.69230800000003 -8.172466999999926)
398,246672,44bfe9b0-4329-40e0-83fc-09c71e01af54,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,129.258331,-2.947547,,,,,,,MALUKU,KAB. MALUKU TENGAH,Seram Utara,Sawai,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,399,06.20.33310000408,B_MLKU,06.A3.05.000,,Beroperasi,Selesai,SAWAI,CAT LUBUKLINGGAU-MUARAENIM,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (129.2583310000001 -2.947546999999929)
399,246673,e33091af-ad10-4e59-aed8-cba2c7601b3c,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,130.068144,-7.769531,,,,,,,MALUKU,KAB. MALUKU BARAT DAYA,Dawelor Dawera,Wiratan,,,,,,,Mata Air,Reservoir,,,KEPULAUAN YAMDENA-WETAR,,,,,,,,,06.A3.07,,,,400,06.20.33310000409,B_MLKU,06.A3.07.000,2011,Beroperasi,Selesai,WIRATAN,NON CAT,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (130.06814400000007 -7.769530999999972)
400,246674,14efa07b-b5dd-4a36-8e1c-1154ebd72ece,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.163633,-8.256031,,,,,,,MALUKU,KAB. MALUKU BARAT DAYA,Pulau Lakor,Ketty,,,,,,,Mata Air,Reservoir,,,KEPULAUAN YAMDENA-WETAR,,,,,,,,,06.A3.07,,,,401,06.20.33310000410,B_MLKU,06.A3.07.000,2011,Beroperasi,Selesai,KETTY,CAT LAKOR,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.16363300000012 -8.25603099999995)
401,246675,dd972756-6306-487e-b4b1-22963a767bb7,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,131.385633,-3.962278,,,,,,,MALUKU,KAB. SERAM BAGIAN TIMUR,Pulau Gorom,Kataloka,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,402,06.20.33310000411,B_MLKU,06.A3.05.000,,Beroperasi,Selesai,KATALOKA,NON CAT,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (131.3856330000001 -3.9622779999999693)
402,246676,741739c7-a6bf-49e0-b849-ac27371a0fb2,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,131.410672,-3.979667,,,,,,,MALUKU,KAB. SERAM BAGIAN TIMUR,Gorom Timur,Rarat,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,403,06.20.33310000412,B_MLKU,06.A3.05.000,2011,Beroperasi,Selesai,RARAT,NON CAT,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (131.4106720000001 -3.9796669999999494)
403,246677,4bac0fb9-52f0-489e-8a3c-40987d9d61b4,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.1693,-3.73575,,,,,,,MALUKU,KOTA AMBON,Nusaniwe,Urimessing,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,404,06.20.33310000414,B_MLKU,06.A3.05.000,2011,Beroperasi,Selesai,URIMESSING,CAT AMBON,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.16930000000002 -3.735749999999939)
404,246678,cb2e81b8-1b32-4fb1-a704-8c5949fdc494,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,129.409594,-2.798119,,,,,,,MALUKU,KAB. MALUKU TENGAH,Seram Utara,Malaku,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,405,06.20.33310000415,B_MLKU,06.A3.05.000,2011,Beroperasi,Selesai,MALAKU,CAT WAHAI,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (129.40959400000008 -2.7981189999999287)
405,246679,2c0e94c3-f277-40c3-89c5-0fa45e089826,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,130.006522,-7.738242,,,,,,,MALUKU,KAB. MALUKU BARAT DAYA,Dawelor Dawera,Ilmarang,,,,,,,Mata Air,Reservoir,,,KEPULAUAN YAMDENA-WETAR,,,,,,,,,06.A3.07,,,,406,06.20.33310000417,B_MLKU,06.A3.07.000,2010,Beroperasi,Selesai,ILMARANG,CAT KARANGANYAR-BOYOLALI,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (130.00652200000002 -7.738241999999957)
406,246680,ecd6defe-89e5-4a33-990d-f20b8745547f,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.190075,-3.719556,,,,,,,MALUKU,KOTA AMBON,Nusaniwe,Urimessing,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,407,06.20.33310000418,B_MLKU,06.A3.05.000,2011,Beroperasi,Selesai,NUSANIWE,CAT AMBON,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.1900750000001 -3.7195559999999546)
407,246681,70eabfe7-8efb-4992-8d85-a8a50bf346ff,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,127.1909,-8.079972,,,,,,,MALUKU,KAB. MALUKU BARAT DAYA,Pulau-pulau Terselatan,Abusur,,,,,,,Mata Air,Reservoir,,,KEPULAUAN YAMDENA-WETAR,,,,,,,,,06.A3.07,,,,408,06.20.33310000419,B_MLKU,06.A3.07.000,2011,Beroperasi,Selesai,ABUSUR,NON CAT,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (127.19090000000006 -8.079971999999941)
408,246682,8a66c7bb-050c-423e-9b60-dd7c35c4b859,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,126.006894,-3.268836,,,,,,,MALUKU,KAB. BURU SELATAN,Kepala Madan,Air Ternate,,,,,,,Mata Air,Reservoir,,,BURU,,,,,,,,,06.B.04,,,,409,06.20.33310000420,B_MLKU,06.B.04.000,2011,Beroperasi,Selesai,AIR TERNATE,CAT PAGATAN,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (126.0068940000001 -3.2688359999999648)
409,246683,ab5bb4a0-900f-4380-8e0f-5865684ac63a,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,132.697661,-5.685331,,,,,,,MALUKU,KAB. MALUKU TENGGARA,Manyeuw,Ngayub,,,,,,,Mata Air,Reservoir,,,KEPULAUAN KEI-ARU,,,,,,,,,06.B.06,,,,410,06.20.33310000421,B_MLKU,06.B.06.000,2011,Beroperasi,Selesai,NGAYUB,CAT KAI KECIL,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (132.69766100000004 -5.685330999999962)
410,246684,85fbcc2a-d77c-4653-8c54-c10a59e9eec8,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,127.951689,-3.008619,,,,,,,MALUKU,KAB. SERAM BAGIAN BARAT,Huamual Belakang,Buano Utara,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,411,06.20.33310000422,B_MLKU,06.A3.05.000,2012,Tidak Beroperasi,Selesai,BUANO UTARA,CAT LUBUKLINGGAU-MUARAENIM,,0,Grafitasi,,0,0,,,0,0,0,,,,,POINT (127.9516890000001 -3.0086189999999533)
411,246685,fe43c902-b2f1-4cff-9b1b-a0508a84793a,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,132.980667,-5.665444,,,,,,,MALUKU,KAB. MALUKU TENGGARA,Kei Besar,Rahareng,,,,,,,Mata Air,Reservoir,,,KEPULAUAN KEI-ARU,,,,,,,,,06.B.06,,,,412,06.20.33310000423,B_MLKU,06.B.06.000,2012,Beroperasi,Selesai,RAHARENG,CAT KAI BESAR,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (132.98066700000004 -5.6654439999999795)
412,246686,7e244c1c-5811-45f6-9d9a-ab8f10dd67fa,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,132.682597,-5.798789,,,,,,,MALUKU,KAB. MALUKU TENGGARA,Hoat Sorbay,Wab,,,,,,,Mata Air,Reservoir,,,KEPULAUAN KEI-ARU,,,,,,,,,06.B.06,,,,413,06.20.33310000424,B_MLKU,06.B.06.000,2012,Beroperasi,Selesai,WAB,NON CAT,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (132.6825970000001 -5.7987889999999425)
413,246687,6b1e53ec-60a3-4a63-a2fd-5efc7dd9acc9,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,131.439522,-4.051097,,,,,,,MALUKU,KAB. SERAM BAGIAN TIMUR,Gorom Timur,Amarwatu,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,414,06.20.33310000425,B_MLKU,06.A3.05.000,2013,Beroperasi,Selesai,AMARWATU,NON CAT,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (131.439522 -4.05109699999997)
414,246688,290fca74-6044-4414-8e18-568798a3209b,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,132.988044,-5.669486,,,,,,,MALUKU,KAB. MALUKU TENGGARA,Kei Besar,Ohoinangan,,,,,,,Mata Air,Reservoir,,,KEPULAUAN KEI-ARU,,,,,,,,,06.B.06,,,,415,06.20.33310000426,B_MLKU,06.B.06.000,2012,Beroperasi,Selesai,OHOINANGAN,CAT KAI BESAR,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (132.98804400000006 -5.669485999999949)
415,246689,7bf0ff26-3675-41fb-a512-35010d674935,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,133.167406,-5.350886,,,,,,,MALUKU,KAB. MALUKU TENGGARA,Kei Besar Utara Timur,Haar Ohoimel,,,,,,,Mata Air,Reservoir,,,KEPULAUAN KEI-ARU,,,,,,,,,06.B.06,,,,416,06.20.33310000427,B_MLKU,06.B.06.000,2012,Beroperasi,Selesai,HAAR OHOIEL,NON CAT,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (133.16740600000003 -5.350885999999946)
416,246690,f2b3fb43-032a-4f4e-8e5f-424e12d37305,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,126.851475,-3.76425,,,,,,,MALUKU,KAB. BURU SELATAN,Namrole,Oki Baru,,,,,,,Mata Air,Reservoir,,,BURU,,,,,,,,,06.B.04,,,,417,06.20.33310000428,B_MLKU,06.B.04.000,2013,Beroperasi,Selesai,OKI BARU,CAT BENGKULU,,0,Grafitasi,,0,0,,,0,0,0,,,,,POINT (126.85147500000005 -3.7642499999999472)
417,246691,ec29d17f-9142-4946-b365-4f2f4be009cc,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,126.005586,-3.2386,,,,,,,MALUKU,KAB. BURU SELATAN,Kepala Madan,Pasir Putih,,,,,,,Mata Air,Reservoir,,,BURU,,,,,,,,,06.B.04,,,,418,06.20.33310000429,B_MLKU,06.B.04.000,2013,Beroperasi,Selesai,PASIR PUTIH,CAT PAGATAN,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (126.00558600000011 -3.2385999999999626)
418,246692,240b6f98-52d1-428e-890c-a8dbc0ddb291,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.293653,-3.668906,,,,,,,MALUKU,KOTA AMBON,Leitimur Selatan,Hutumury,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,419,06.20.33310000430,B_MLKU,06.A3.05.000,2013,Beroperasi,Selesai,HUTUMURY,CAT BENGKULU,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.29365300000006 -3.668905999999936)
419,246693,00b25659-e5d2-4559-abc6-b6cec48f791b,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.612794,-3.426489,,,,,,,MALUKU,KAB. SERAM BAGIAN BARAT,Amalatu,Latu,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,420,06.20.33310000431,B_MLKU,06.A3.05.000,2013,Tidak Beroperasi,Selesai,LATU,CAT PAGATAN,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.612794 -3.426488999999947)
420,246694,5937507a-aad0-43e8-80b4-e8fcf76fe316,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,128.200061,-3.709253,,,,,,,MALUKU,KOTA AMBON,Sirimau,Soya,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,421,06.20.33310000432,B_MLKU,06.A3.05.000,2013,Beroperasi,Selesai,SOYA,CAT AMBON,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (128.20006100000012 -3.709252999999933)
421,246695,ff913eee-1160-401b-b7e9-f35a1f9b8274,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,127.969303,-3.368325,,,,,,,MALUKU,KAB. SERAM BAGIAN BARAT,Huamual,Luhu,,,,,,,Mata Air,Reservoir,,,AMBON-SERAM,,,,,,,,,06.A3.05,,,,422,06.20.33310000433,B_MLKU,06.A3.05.000,2013,Beroperasi,Selesai,LUHU,CAT PALEMBANG-KAYUAGUNG,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (127.96930300000008 -3.3683249999999703)
422,246696,526e1a1c-6105-4508-9e03-075d3aaffc34,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI MALUKU,132.976297,-5.700792,,,,,,,MALUKU,KAB. MALUKU TENGGARA,Kei Besar,Ohoiel,,,,,,,Mata Air,Reservoir,,,KEPULAUAN KEI-ARU,,,,,,,,,06.B.06,,,,423,06.20.33310000434,B_MLKU,06.B.06.000,2013,Beroperasi,Selesai,OHOIEL,CAT KAI BESAR,,0,Grafitasi,,0,,,,0,0,0,,,,,POINT (132.97629700000005 -5.7007919999999785)
