Kode Identitas Bencana,ID Kabupaten,Tanggal Kejadian,Kejadian,Kabupaten,Provinsi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Rumah Terendam,Fasum Rusak
6103 101 2020 02 026 1,6103,26/02/20,BANJIR,LANDAK,Kalimantan Barat,• Terjadinya Hujan dengan intensitas Sedang dari pukul 18.00 - 01.00 Wib Mengakibatkan meluap nya sungai Adong.,0,0,0,0,103,1
7206 101 2020 02 026 1,7206,26/02/20,BANJIR,TOLI-TOLI,Sulawesi Tengah,• Akibat hujan dengan intensitas tinggi disertai drainase yang buruk,0,0,0,0,0,0
3674 101 2020 02 025 1,3674,25/02/20,BANJIR,KOTA TANGERANG SELATAN,Banten,• Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0
3216 101 2020 02 025 1,3216,25/02/20,BANJIR,BEKASI,Jawa Barat,• Akibat hujan dengan intensitas tinggi,0,0,0,0,588,0
3174 101 2020 02 025 1,3174,25/02/20,BANJIR,KOTA JAKARTA BARAT,Jakarta Raya,• Akibat hujan dengan intensitas tinggi,1,0,0,0,0,0
3526 101 2020 02 025 1,3526,25/02/20,BANJIR,BANGKALAN,Jawa Timur,Belum Diketahui,0,0,0,0,15,1
3213 101 2020 02 025 1,3213,25/02/20,BANJIR,SUBANG,Jawa Barat,• Hujan ringan hingga sedang yang terjadi secara terus menerus,0,0,0,0,15763,0
7207 101 2020 02 025 1,7207,25/02/20,BANJIR,BUOL,Sulawesi Tengah,Belum Diketahui,0,0,0,0,140,0
3171 101 2020 02 025 1,3171,25/02/20,BANJIR,KOTA JAKARTA SELATAN,Jakarta Raya,• Akibat hujan dengan intensitas tinggi,1,0,0,0,0,0
3275 101 2020 02 025 1,3275,25/02/20,BANJIR,KOTA BEKASI,Jawa Barat,• Akibat hujan dengan intensitas tinggi,4,0,0,0,0,0
3173 101 2020 02 025 1,3173,25/02/20,BANJIR,KOTA JAKARTA PUSAT,Jakarta Raya,• Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0
3175 101 2020 02 025 1,3175,25/02/20,BANJIR,KOTA JAKARTA UTARA,Jakarta Raya,• Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0
3172 101 2020 02 025 1,3172,25/02/20,BANJIR,KOTA JAKARTA TIMUR,Jakarta Raya,• Akibat hujan dengan intensitas tinggi,1,0,0,0,0,0
3671 101 2020 02 025 1,3671,25/02/20,BANJIR,KOTA TANGERANG,Banten,• Akibat hujan dengan intensitas tinggi,2,0,0,0,922,0
3604 101 2020 02 025 1,3604,25/02/20,BANJIR,SERANG,Banten,• Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0
3204 101 2020 02 025 1,3204,25/02/20,BANJIR,BANDUNG,Jawa Barat,• Hujuan dengan intensitas tinggi,0,0,0,0,2490,0
3516 101 2020 02 024 1,3516,24/02/20,BANJIR,MOJOKERTO,Jawa Timur,Belum Diketahui,0,0,0,0,0,0
3326 101 2020 02 024 1,3326,24/02/20,BANJIR,PEKALONGAN,Jawa Tengah,Belum Diketahui,0,0,0,0,3154,0
3327 101 2020 02 024 1,3327,24/02/20,BANJIR,PEMALANG,Jawa Tengah,• Akibat hujan dengan intensitas tinggi,0,0,0,0,436,0
3525 101 2020 02 024 1,3525,24/02/20,BANJIR,GRESIK,Jawa Timur,Belum Diketahui,0,0,0,0,332,0
3526 101 2020 02 024 1,3526,24/02/20,BANJIR,BANGKALAN,Jawa Timur,Belum Diketahui,0,0,0,0,0,2
3215 101 2020 02 024 1,3215,24/02/20,BANJIR,KARAWANG,Jawa Barat,• Curah hujan yang tinggi di wilayah setempat • Drainase tersumbat • Syhon tersumbat sampah,0,0,0,0,18025,0
3375 101 2020 02 024 1,3375,24/02/20,BANJIR,KOTA PEKALONGAN,Jawa Tengah,Belum Diketahui,0,0,0,0,0,0
3604 101 2020 02 024 1,3604,24/02/20,BANJIR,SERANG,Banten,• Akibat hujan dengan intensitas tinggi,0,0,0,0,83,0
1902 101 2020 02 023 1,1902,23/02/20,BANJIR,BELITUNG,Kepulauan Bangka Belitung,Belum Diketahui,0,0,0,0,10,0
3174 101 2020 02 023 1,3174,23/02/20,BANJIR,KOTA JAKARTA BARAT,Jakarta Raya,• Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0
3173 101 2020 02 023 1,3173,23/02/20,BANJIR,KOTA JAKARTA PUSAT,Jakarta Raya,• Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0
5203 101 2020 02 023 1,5203,23/02/20,BANJIR,LOMBOK TIMUR,Nusa Tenggara Barat,• Akibat hujan dengan intensitas tinggi dan meluap serta jebolnya tanggul pinggir air Sungai Melempo,0,0,1,4,81,2
1375 101 2020 02 023 1,1375,23/02/20,BANJIR,KOTA BUKITTINGGI,Sumatera Barat,Belum Diketahui,0,0,0,0,28,0
3275 101 2020 02 023 1,3275,23/02/20,BANJIR,KOTA BEKASI,Jawa Barat,• Akibat hujan dengan intensitas tinggi,1,0,0,0,0,0
3175 101 2020 02 023 1,3175,23/02/20,BANJIR,KOTA JAKARTA UTARA,Jakarta Raya,• Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0
3172 101 2020 02 023 1,3172,23/02/20,BANJIR,KOTA JAKARTA TIMUR,Jakarta Raya,• Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0
3374 101 2020 02 023 1,3374,23/02/20,BANJIR,KOTA SEMARANG,Jawa Tengah,Belum Diketahui,0,0,0,0,120,0
3171 101 2020 02 023 1,3171,23/02/20,BANJIR,KOTA JAKARTA SELATAN,Jakarta Raya,• Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0
9105 101 2020 02 023 1,9105,23/02/20,BANJIR,MANOKWARI,Papua Barat,"• Akibat hujan yang terjadi sejak Sabtu, 22 Februari 2020 Pkl. 19.00 WIT sehinggameluapnya Kali Wosi",0,0,0,0,100,0
1609 101 2020 02 023 1,1609,23/02/20,BANJIR,OGAN KOMERING ULU TIMUR,Sumatera Selatan,• Akibat hujan disertai meluapnya Sungai Komering,0,0,0,0,174,0
5207 101 2020 02 023 1,5207,23/02/20,BANJIR,SUMBAWA BARAT,Nusa Tenggara Barat,Belum Diketahui,0,0,0,0,11,0
3525 101 2020 02 022 1,3525,22/02/20,BANJIR,GRESIK,Jawa Timur,Belum Diketahui,0,0,0,0,3,0
3216 101 2020 02 022 1,3216,22/02/20,BANJIR,BEKASI,Jawa Barat,• Disebabkan oleh curah hujan yang tinggi  • Debit air di sungai Ciherang terus bertambah. • Intensitas hujan yang terjadi selama 4jam di wilayah babelan,0,0,0,0,210,0
3374 101 2020 02 022 1,3374,22/02/20,BANJIR,KOTA SEMARANG,Jawa Tengah,• Akibat hujan dengan intensitas tinggi,0,0,0,0,504,0
6210 101 2020 02 022 1,6210,22/02/20,BANJIR,PULANG PISAU,Kalimantan Tengah,• Akibat hujan dengan intensitas tinggi,0,0,0,0,185,0
3509 101 2020 02 022 1,3509,22/02/20,BANJIR,JEMBER,Jawa Timur,Belum Diketahui,0,0,0,0,0,1
1612 101 2020 02 022 1,1612,22/02/20,BANJIR,PENUKAL ABAB LEMATANG ILIR,Sumatera Selatan,• Meluapnya sungai lematang akibat hujan,0,0,0,0,51,0
3327 101 2020 02 022 1,3327,22/02/20,BANJIR,PEMALANG,Jawa Tengah,Belum Diketahui,0,0,0,0,4,0
3207 101 2020 02 022 1,3207,22/02/20,BANJIR,CIAMIS,Jawa Barat,Belum Diketahui,0,0,0,0,0,0
3513 101 2020 02 022 1,3513,22/02/20,BANJIR,PROBOLINGGO,Jawa Timur,• Hujan intensitas sedang - lebat melanda wilayah timur Kab. Probolinggo sekitar pukul 13.00 - 16.00 WIB mengakibatkan terjadinya banjir luapan di beberapa titik lokasi,0,0,0,0,86,0
3205 101 2020 02 022 1,3205,22/02/20,BANJIR,GARUT,Jawa Barat,Belum Diketahui,0,0,0,3,0,0
9105 101 2020 02 022 1,9105,22/02/20,BANJIR,MANOKWARI,Papua Barat,• Akibat hujan dengan intensitas sedang hingga tinggi,0,0,0,2,847,0
3320 101 2020 02 022 1,3320,22/02/20,BANJIR,JEPARA,Jawa Tengah,Belum Diketahui,0,0,0,0,57,0
3319 101 2020 02 022 1,3319,22/02/20,BANJIR,KUDUS,Jawa Tengah,• Akibat hujan dengan intensitas tinggi,0,0,0,1,192,0
3208 101 2020 02 022 1,3208,22/02/20,BANJIR,KUNINGAN,Jawa Barat,Belum Diketahui,0,0,0,4,59,0
1808 101 2020 02 021 1,1808,21/02/20,BANJIR,TULANG BAWANG,Lampung,Belum Diketahui,0,0,0,1,701,0
6201 101 2020 02 021 1,6201,21/02/20,BANJIR,KOTAWARINGIN BARAT,Kalimantan Tengah,Curah hujan dengan intensitas tinggi menyebabkan debit air drainase/parit meluap dan menggenangi persawahan warga karena sempitnya drainase dan dangkal.,0,0,0,0,0,0
3321 101 2020 02 021 1,3321,21/02/20,BANJIR,DEMAK,Jawa Tengah,Belum Diketahui,0,0,0,0,0,0
6207 101 2020 02 021 1,6207,21/02/20,BANJIR,LAMANDAU,Kalimantan Tengah,Curah Hujan Tinggi,0,0,0,0,1,0
3315 101 2020 02 021 1,3315,21/02/20,BANJIR,GROBOGAN,Jawa Tengah,Belum Diketahui,0,0,0,0,2,0
3318 101 2020 02 020 1,3318,20/02/20,BANJIR,PATI,Jawa Tengah,• Hujan dengan intensitas tinggi dan struktur tanah yang labil,0,0,0,0,82,0
3171 101 2020 02 020 1,3171,20/02/20,BANJIR,KOTA JAKARTA SELATAN,Jakarta Raya,• Akibat hujan dengan intesitas tinggi,0,0,0,0,0,0
3315 101 2020 02 020 1,3315,20/02/20,BANJIR,GROBOGAN,Jawa Tengah,• hujan deras mengguyur wilyah Kec. Purwodadi menyebabkan Sungai Lusi meluap,0,0,0,0,77,0
3175 101 2020 02 020 1,3175,20/02/20,BANJIR,KOTA JAKARTA UTARA,Jakarta Raya,• Akibat hujan dengan intesitas tinggi,0,0,0,0,0,0
3174 101 2020 02 020 1,3174,20/02/20,BANJIR,KOTA JAKARTA BARAT,Jakarta Raya,• Akibat hujan dengan intesitas tinggi,0,0,0,0,0,0
8207 101 2020 02 020 1,8207,20/02/20,BANJIR,PULAU MOROTAI,Maluku Utara,• Hujan dengan intensitas tinggi,0,0,0,0,159,1
3173 101 2020 02 020 1,3173,20/02/20,BANJIR,KOTA JAKARTA PUSAT,Jakarta Raya,• Akibat hujan dengan intesitas tinggi,0,0,0,0,0,0
3315 101 2020 02 020 1,3315,20/02/20,BANJIR,GROBOGAN,Jawa Tengah,• Hujan dengan intensitas tinggi,0,0,0,0,6,0
3216 101 2020 02 020 1,3216,20/02/20,BANJIR,BEKASI,Jawa Barat,• Hujan dengan intensitas tinggi,0,0,0,0,410,0
3319 101 2020 02 020 1,3319,20/02/20,BANJIR,KUDUS,Jawa Tengah,• Hujan dengan intensitas tinggi,0,0,0,0,0,1
3320 101 2020 02 020 1,3320,20/02/20,BANJIR,JEPARA,Jawa Tengah,Belum Diketahui,0,0,0,0,20,0
5208 101 2020 02 020 1,5208,20/02/20,BANJIR,LOMBOK UTARA,Nusa Tenggara Barat,"• Akibat hujan deras sehingga menyebabnya dua sungai meluap, sungai kerujuk dan sungai bentek pusuk.",0,0,0,0,0,1
3215 101 2020 02 020 1,3215,20/02/20,BANJIR,KARAWANG,Jawa Barat,• Hujan dengan intensitas tinggi,0,0,0,0,318,0
3327 101 2020 02 020 1,3327,20/02/20,BANJIR,PEMALANG,Jawa Tengah,Belum Diketahui,0,0,0,0,560,0
1603 101 2020 02 020 1,1603,20/02/20,BANJIR,MUARA ENIM,Sumatera Selatan,Belum Diketahui,0,0,0,0,100,0
3374 101 2020 02 020 1,3374,20/02/20,BANJIR,KOTA SEMARANG,Jawa Tengah,Belum Diketahui,0,0,0,0,165,0
3172 101 2020 02 020 1,3172,20/02/20,BANJIR,KOTA JAKARTA TIMUR,Jakarta Raya,• Akibat hujan dengan intesitas tinggi,0,0,0,0,0,0
3326 101 2020 02 020 1,3326,20/02/20,BANJIR,PEKALONGAN,Jawa Tengah,• Hujan dengan intensitas tinggi,0,0,0,0,762,0
3275 101 2020 02 020 1,3275,20/02/20,BANJIR,KOTA BEKASI,Jawa Barat,• Hujan dengan intensitas tinggi,0,0,0,0,0,0
3315 101 2020 02 019 1,3315,19/02/20,BANJIR,GROBOGAN,Jawa Tengah,• Hujan dengan intensitas tinggi,0,0,0,0,45,0
5206 101 2020 02 019 1,5206,19/02/20,BANJIR,BIMA,Nusa Tenggara Barat,Belum Diketahui,0,0,0,0,0,2
3324 101 2020 02 019 1,3324,19/02/20,BANJIR,KENDAL,Jawa Tengah,Belum Diketahui,0,0,0,0,8,0
3327 101 2020 02 019 1,3327,19/02/20,BANJIR,PEMALANG,Jawa Tengah,Belum Diketahui,0,0,0,0,19,0
3375 101 2020 02 019 1,3375,19/02/20,BANJIR,KOTA PEKALONGAN,Jawa Tengah,• Hujan dengan intensitas tinggi,2,0,0,0,0,0
3525 101 2020 02 019 1,3525,19/02/20,BANJIR,GRESIK,Jawa Timur,• Hujan dengan intensitas tinggi,0,0,0,0,3,1
1303 101 2020 02 018 1,1303,18/02/20,BANJIR,SOLOK,Sumatera Barat,• Hujan dengan intensitas tinggi,1,0,0,0,558,4
1310 101 2020 02 018 1,1310,18/02/20,BANJIR,SOLOK SELATAN,Sumatera Barat,• Hujan dengan intensitas tinggi,0,0,0,0,8,0
3502 101 2020 02 018 1,3502,18/02/20,BANJIR,PONOROGO,Jawa Timur,Belum Diketahui,0,0,0,0,8,0
6504 101 2020 02 018 1,6504,18/02/20,BANJIR,NUNUKAN,Kalimantan Utara,• Hujan dengan intensitas tinggi,0,0,0,0,10,0
6409 101 2020 02 018 1,6409,18/02/20,BANJIR,PENAJAM PASER UTARA,Kalimantan Timur,"• Hujan dengan intensitas yang cukup tinggi pada malam hingga pagi hari Selasa tanggal 18 Februari 2020 ditambah kondisi pasut air laut mencapai 1,9 M.",0,0,0,0,0,0
3208 101 2020 02 018 1,3208,18/02/20,BANJIR,KUNINGAN,Jawa Barat,• Pada hari Selasa tanggal 18 Febuari 2020 hujan intensitas lebat mulai pukul 14.00 s/d 21.00 WIB mengakibatkan sungai cipedak meluap sehingga terjadi ambrasi tanah dan pondasi rumah bergeser/retak,0,0,0,2,0,0
3316 101 2020 02 018 1,3316,18/02/20,BANJIR,BLORA,Jawa Tengah,• Hujan lebat dengan durasi lama,0,0,0,0,116,0
3522 101 2020 02 018 1,3522,18/02/20,BANJIR,BOJONEGORO,Jawa Timur,Belum Diketahui,0,0,0,0,0,0
1509 101 2020 02 018 1,1509,18/02/20,BANJIR,BUNGO,Jambi,Belum Diketahui,0,0,0,0,70,0
3529 101 2020 02 018 1,3529,18/02/20,BANJIR,SUMENEP,Jawa Timur,• Hujan dengan intensitas tinggi,0,0,0,0,90,0
3201 101 2020 02 018 1,3201,18/02/20,BANJIR,BOGOR,Jawa Barat,• Hujan dengan intensitas tinggi,0,0,0,0,69,0
3514 101 2020 02 018 1,3514,18/02/20,BANJIR,PASURUAN,Jawa Timur,• Hujan dengan intensitas tinggi,0,0,0,0,135,0
3523 101 2020 02 018 1,3523,18/02/20,BANJIR,TUBAN,Jawa Timur,Belum Diketahui,0,0,0,0,0,0
6303 101 2020 02 018 1,6303,18/02/20,BANJIR,BANJAR,Kalimantan Selatan,• Hujan dengan intensitas tinggi,0,0,0,0,244,0
1373 101 2020 02 017 1,1373,17/02/20,BANJIR,KOTA SAWAHLUNTO,Sumatera Barat,• Hujan dengan intensitas tinggi,0,0,0,3,0,0
6372 101 2020 02 017 1,6372,17/02/20,BANJIR,KOTA BANJARBARU,Kalimantan Selatan,• Hujan intensitas tinggi,0,0,0,0,38,0
1603 101 2020 02 017 1,1603,17/02/20,BANJIR,MUARA ENIM,Sumatera Selatan,• Hujan dengan intensitas tinggi,0,0,0,0,40,0
3329 101 2020 02 017 1,3329,17/02/20,BANJIR,BREBES,Jawa Tengah,Belum Diketahui,0,0,0,0,85,0
1372 101 2020 02 017 1,1372,17/02/20,BANJIR,KOTA SOLOK,Sumatera Barat,"• Akibat Hujan dari Pukul 17.30 WIb dengan intensitas Tinggi mengguyur kota solok dan Kabupaten Solok, Batang Lembang dan Batang gawan mengalami luapan",0,0,0,0,700,0
1601 101 2020 02 017 1,1601,17/02/20,BANJIR,OGAN KOMERING ULU,Sumatera Selatan,• Hujan Dengan Intensitas Tinggi dengan durasi waktu lama,0,0,0,0,442,0
5207 101 2020 02 017 1,5207,17/02/20,BANJIR,SUMBAWA BARAT,Nusa Tenggara Barat,Belum Diketahui,0,0,0,0,32,0
1606 101 2020 02 017 1,1606,17/02/20,BANJIR,MUSI BANYU ASIN,Sumatera Selatan,• Hujan dengan intensitas tinggi,0,0,0,0,160,0
3315 101 2020 02 017 1,3315,17/02/20,BANJIR,GROBOGAN,Jawa Tengah,• Hujan intensitas tinggi,0,0,0,0,9,0
3276 101 2020 02 016 1,3276,16/02/20,BANJIR,KOTA DEPOK,Jawa Barat,• Hujan dengan intensitas tinggi,0,0,0,0,25,0
3573 101 2020 02 016 1,3573,16/02/20,BANJIR,KOTA MALANG,Jawa Timur,Belum Diketahui,0,0,0,0,80,0
3174 101 2020 02 016 1,3174,16/02/20,BANJIR,KOTA JAKARTA BARAT,Jakarta Raya,• HUjan dengan intensitas tinggi,0,0,0,0,0,0
3275 101 2020 02 016 1,3275,16/02/20,BANJIR,KOTA BEKASI,Jawa Barat,• Hujan dengan intensitas tinggi,1,0,0,0,0,0
3209 101 2020 02 016 1,3209,16/02/20,BANJIR,CIREBON,Jawa Barat,• Akibat hujan dengan intensitas tinggi dan meluapnya sungai Cisanggarung,0,0,0,0,1432,0
3171 101 2020 02 016 1,3171,16/02/20,BANJIR,KOTA JAKARTA SELATAN,Jakarta Raya,• HUjan dengan intensitas tinggi,0,0,0,0,0,0
3172 101 2020 02 016 1,3172,16/02/20,BANJIR,KOTA JAKARTA TIMUR,Jakarta Raya,• HUjan dengan intensitas tinggi,1,0,0,0,783,0
3311 101 2020 02 016 1,3311,16/02/20,BANJIR,SUKOHARJO,Jawa Tengah,Belum Diketahui,0,0,0,0,4,0
1308 101 2020 02 016 1,1308,16/02/20,BANJIR,LIMA PULUH KOTA,Sumatera Barat,• Hujan dengan intensitas tinggi disertai drainase yang kurang baik,0,0,0,1,6,1
3208 101 2020 02 016 1,3208,16/02/20,BANJIR,KUNINGAN,Jawa Barat,Belum Diketahui,0,0,0,0,12,0
3216 101 2020 02 016 1,3216,16/02/20,BANJIR,BEKASI,Jawa Barat,• Hujan dengan intensitas tinggi dan meluapnya kali ciberem dan kali sadang,0,0,0,0,350,0
3215 101 2020 02 016 1,3215,16/02/20,BANJIR,KARAWANG,Jawa Barat,• Hujan dengan intensitas tinggi disertai drainase yang kurang baik,0,0,0,0,1291,0
5272 101 2020 02 016 1,5272,16/02/20,BANJIR,KOTA BIMA,Nusa Tenggara Barat,Belum Diketahui,0,0,0,0,47,0
3217 101 2020 02 016 1,3217,16/02/20,BANJIR,BANDUNG BARAT,Jawa Barat,Belum Diketahui,0,0,0,1,0,0
3329 101 2020 02 016 1,3329,16/02/20,BANJIR,BREBES,Jawa Tengah,Belum Diketahui,0,0,0,0,77,0
3273 101 2020 02 015 1,3273,15/02/20,BANJIR,KOTA BANDUNG,Jawa Barat,Belum Diketahui,0,0,0,0,0,0
1312 101 2020 02 015 1,1312,15/02/20,BANJIR,PASAMAN BARAT,Sumatera Barat,Belum Diketahui,0,0,0,0,441,2
5204 101 2020 02 015 1,5204,15/02/20,BANJIR,SUMBAWA,Nusa Tenggara Barat,Belum Diketahui,0,0,0,0,32,0
1309 101 2020 02 015 1,1309,15/02/20,BANJIR,PASAMAN,Sumatera Barat,• Akibat curah hujan dengan intensitas sedang hingga tinggi,2,1,2,1,0,2
3204 101 2020 02 015 1,3204,15/02/20,BANJIR,BANDUNG,Jawa Barat,Belum Diketahui,0,0,0,0,14293,0
3604 101 2020 02 015 1,3604,15/02/20,BANJIR,SERANG,Banten,• Hujan dengan intensitas tinggi dan drainase yang kurang bagus,0,0,0,0,16,0
3276 101 2020 02 015 1,3276,15/02/20,BANJIR,KOTA DEPOK,Jawa Barat,• Kejadian pada saat hujan cukup deras dan tembok pagar gudang sudah tidak dapat menahan resapan air (pada sisi tembok tidak ada lubang resapan),1,0,1,0,0,0
1375 101 2020 02 015 1,1375,15/02/20,BANJIR,KOTA BUKITTINGGI,Sumatera Barat,• Curah hujan dengan intensitas,0,0,0,0,47,0
1406 101 2020 02 015 1,1406,15/02/20,BANJIR,KAMPAR,Riau,• luapan air Sungai Kampar,0,0,0,0,14,0
3277 101 2020 02 015 1,3277,15/02/20,BANJIR,KOTA CIMAHI,Jawa Barat,Belum Diketahui,0,0,0,0,12,0
1307 101 2020 02 015 1,1307,15/02/20,BANJIR,AGAM,Sumatera Barat,• Curah hujan dengan intensitas tinggi,0,0,0,1,15,1
3302 101 2020 02 015 1,3302,15/02/20,BANJIR,BANYUMAS,Jawa Tengah,Belum Diketahui,0,0,0,0,10,0
3312 101 2020 02 015 1,3312,15/02/20,BANJIR,WONOGIRI,Jawa Tengah,Belum Diketahui,0,0,0,0,112,0
6103 101 2020 02 015 1,6103,15/02/20,BANJIR,LANDAK,Kalimantan Barat,• Hujan deras pada sabtu 15/2/2020 sejak pukul 03.00 wib hingga 08.00 wib menyebabkan meningkatnya tinggi muka air sungai jelimpo di beberapa wilayah.,0,0,0,0,54,1
1312 101 2020 02 014 1,1312,14/02/20,BANJIR,PASAMAN BARAT,Sumatera Barat,• karena hujan yg sgt lebat selama ± 6 jam (pukul 14.00 s.d 20.00 wib karena meluapnya sungai batang Taming,0,0,0,0,236,0
1109 101 2020 02 014 1,1109,14/02/20,BANJIR,PIDIE,Aceh,Belum Diketahui,0,0,0,0,25,0
3577 101 2020 02 014 1,3577,14/02/20,BANJIR,KOTA MADIUN,Jawa Timur,Belum Diketahui,0,0,0,0,55,1
1306 101 2020 02 014 1,1306,14/02/20,BANJIR,PADANG PARIAMAN,Sumatera Barat,Belum Diketahui,0,0,0,1,10,0
5206 101 2020 02 014 1,5206,14/02/20,BANJIR,BIMA,Nusa Tenggara Barat,Belum Diketahui,0,0,1,0,215,1
3515 101 2020 02 014 1,3515,14/02/20,BANJIR,SIDOARJO,Jawa Timur,• Akibat hujan dengan intensitas tinggi,0,0,0,0,0,1
5272 101 2020 02 014 1,5272,14/02/20,BANJIR,KOTA BIMA,Nusa Tenggara Barat,Belum Diketahui,0,0,0,0,55,0
3273 101 2020 02 014 1,3273,14/02/20,BANJIR,KOTA BANDUNG,Jawa Barat,Belum Diketahui,0,0,0,0,75,0
6303 101 2020 02 013 1,6303,13/02/20,BANJIR,BANJAR,Kalimantan Selatan,• Hujan dengan intensitas tinggi,0,0,0,0,39,0
6308 101 2020 02 013 1,6308,13/02/20,BANJIR,HULU SUNGAI UTARA,Kalimantan Selatan,Belum Diketahui,0,0,0,0,36,0
3319 101 2020 02 013 1,3319,13/02/20,BANJIR,KUDUS,Jawa Tengah,• Hujan dengan intensitas tinggi,0,0,0,0,47,0
1406 101 2020 02 013 1,1406,13/02/20,BANJIR,KAMPAR,Riau,Belum Diketahui,0,0,0,0,7,0
1407 101 2020 02 012 1,1407,12/02/20,BANJIR,ROKAN HULU,Riau,"• Hujan deras disertai meluapnya sungai Batang Lubuh, sungai Batang Sosa dan sungai Rokan Kiri",0,0,0,0,212,0
1612 101 2020 02 012 1,1612,12/02/20,BANJIR,PENUKAL ABAB LEMATANG ILIR,Sumatera Selatan,• Akibat hujan dengan intensitas tinggi dan meluapnya Sungai Lematang,0,0,0,0,243,0
1613 101 2020 02 012 1,1613,12/02/20,BANJIR,MUSI RAWAS UTARA,Sumatera Selatan,Belum Diketahui,0,0,0,0,546,7
1308 101 2020 02 012 1,1308,12/02/20,BANJIR,LIMA PULUH KOTA,Sumatera Barat,"• Akibat hujan dengan intensitas tinggi pukul 18.00 WIB mengakibatkan meluapnya Sungai Batang Maek, Sungai Batang Kasok dan Sungai Batang Samo",0,0,0,0,308,1
6311 101 2020 02 012 1,6311,12/02/20,BANJIR,BALANGAN,Kalimantan Selatan,• Akibat hujan deras,0,0,0,0,26,0
6201 101 2020 02 012 1,6201,12/02/20,BANJIR,KOTAWARINGIN BARAT,Kalimantan Tengah,Curah hujan dengan intensitas tinggi menyebabkan  debit air drainase meluap dan menggenangi rumah  yang berada di dataran rendah karena sempitnya  drainase di komplek perumahan.,0,0,0,0,1,0
3316 101 2020 02 011 1,3316,11/02/20,BANJIR,BLORA,Jawa Tengah,• Akibat hujan dengan intensitas tinggi.,0,0,0,0,31,0
3519 101 2020 02 011 1,3519,11/02/20,BANJIR,MADIUN,Jawa Timur,• Akibat hujan dengan intensitas tinggi dan meluapnya Sungai Moneng,0,0,0,0,147,0
6303 101 2020 02 011 1,6303,11/02/20,BANJIR,BANJAR,Kalimantan Selatan,Belum Diketahui,0,0,0,0,560,0
3312 101 2020 02 011 1,3312,11/02/20,BANJIR,WONOGIRI,Jawa Tengah,• Hujan deras disertai angin kencang,0,0,0,0,112,0
3521 101 2020 02 011 1,3521,11/02/20,BANJIR,NGAWI,Jawa Timur,Belum Diketahui,0,0,0,0,2,0
2103 101 2020 02 011 1,2103,11/02/20,BANJIR,NATUNA,Kepulauan Riau,• Akibat hujan disertai meluapnya Sungai Sepupuk,0,0,0,0,45,0
6308 101 2020 02 011 1,6308,11/02/20,BANJIR,HULU SUNGAI UTARA,Kalimantan Selatan,Belum Diketahui,0,0,0,0,1688,0
1606 101 2020 02 011 1,1606,11/02/20,BANJIR,MUSI BANYU ASIN,Sumatera Selatan,Belum Diketahui,0,0,0,0,261,0
6204 101 2020 02 010 1,6204,10/02/20,BANJIR,BARITO SELATAN,Kalimantan Tengah,• Akibat hujan dengan intensitas tinggi,0,0,0,0,199,1
5272 101 2020 02 010 1,5272,10/02/20,BANJIR,KOTA BIMA,Nusa Tenggara Barat,Belum Diketahui,0,0,0,2,13,0
6308 101 2020 02 010 1,6308,10/02/20,BANJIR,HULU SUNGAI UTARA,Kalimantan Selatan,Belum Diketahui,0,0,0,0,34,0
6311 101 2020 02 010 1,6311,10/02/20,BANJIR,BALANGAN,Kalimantan Selatan,Belum Diketahui,0,0,0,0,241,0
3318 101 2020 02 010 1,3318,10/02/20,BANJIR,PATI,Jawa Tengah,• Hujan deras disertai jebolnya tanggul,0,0,0,0,135,0
6303 101 2020 02 010 1,6303,10/02/20,BANJIR,BANJAR,Kalimantan Selatan,Belum Diketahui,0,0,0,0,61,0
6308 101 2020 02 010 1,6308,10/02/20,BANJIR,HULU SUNGAI UTARA,Kalimantan Selatan,• Hujan dengan intensitas tinggi,0,0,0,0,73,0
6301 101 2020 02 09 1,6301,09/02/20,BANJIR,TANAH LAUT,Kalimantan Selatan,• Hujan dengan intensitas tinggi,0,0,0,0,152,2
5206 101 2020 02 09 1,5206,09/02/20,BANJIR,BIMA,Nusa Tenggara Barat,Belum Diketahui,0,0,0,0,277,0
1372 101 2020 02 09 1,1372,09/02/20,BANJIR,KOTA SOLOK,Sumatera Barat,Belum Diketahui,0,0,0,0,167,0
6309 101 2020 02 09 1,6309,09/02/20,BANJIR,TABALONG,Kalimantan Selatan,Belum Diketahui,0,0,0,0,2164,0
1303 101 2020 02 09 1,1303,09/02/20,BANJIR,SOLOK,Sumatera Barat,Belum Diketahui,0,0,0,0,450,0
1304 101 2020 02 09 1,1304,09/02/20,BANJIR,SIJUNJUNG,Sumatera Barat,Belum Diketahui,0,0,0,0,48,1
5206 101 2020 02 08 1,5206,08/02/20,BANJIR,BIMA,Nusa Tenggara Barat,Belum Diketahui,0,0,0,0,38,1
