latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-0.29999542,111.5,58.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2021-02-10,51,26.9,0.90,0.90
2021-02-11,51,26.5,0.30,0.30
2021-02-12,51,26.5,0.10,0.10
2021-02-13,53,25.5,4.70,4.70
2021-02-14,51,24.9,0.10,0.10
2021-02-15,3,25.8,0.00,0.00
2021-02-16,3,26.4,0.00,0.00
2021-02-17,63,25.8,8.10,8.10
2021-02-18,63,25.1,12.10,12.10
2021-02-19,61,25.2,2.80,2.80
2021-02-20,3,25.7,0.00,0.00
2021-02-21,3,25.8,0.00,0.00
2021-02-22,53,25.8,1.90,1.90
2021-02-23,55,25.4,3.20,3.20
2021-02-24,61,25.4,2.00,2.00
2021-02-25,2,25.9,0.00,0.00
2021-02-26,3,26.1,0.00,0.00
2021-02-27,51,26.9,0.30,0.30
2021-02-28,51,27.4,0.20,0.20
2021-03-01,51,27.2,1.00,1.00
2021-03-02,63,26.6,7.60,7.60
2021-03-03,53,25.8,3.20,3.20
2021-03-04,55,25.0,7.90,7.90
2021-03-05,53,25.3,1.40,1.40
2021-03-06,63,26.4,12.00,12.00
2021-03-07,63,24.5,21.10,21.10
2021-03-08,63,24.7,6.50,6.50
2021-03-09,61,23.5,15.50,15.50
2021-03-10,53,25.2,1.40,1.40
2021-03-11,51,26.1,0.90,0.90
2021-03-12,51,25.9,3.90,3.90
2021-03-13,61,26.0,7.40,7.40
2021-03-14,61,25.3,12.10,12.10
2021-03-15,55,25.4,6.20,6.20
2021-03-16,51,25.6,2.20,2.20
2021-03-17,51,26.1,1.60,1.60
2021-03-18,63,23.6,29.50,29.50
2021-03-19,51,26.0,0.10,0.10
2021-03-20,53,25.4,5.00,5.00
2021-03-21,61,25.7,6.90,6.90
2021-03-22,63,25.3,18.90,18.90
2021-03-23,63,25.2,13.30,13.30
2021-03-24,63,25.3,15.90,15.90
2021-03-25,63,24.4,25.60,25.60
2021-03-26,61,25.4,12.80,12.80
2021-03-27,63,24.1,23.00,23.00
2021-03-28,61,26.2,5.10,5.10
2021-03-29,63,25.2,19.30,19.30
2021-03-30,53,25.4,3.90,3.90
2021-03-31,55,26.3,4.10,4.10
2021-04-01,61,26.4,5.20,5.20
2021-04-02,55,26.3,1.00,1.00
2021-04-03,2,27.0,0.00,0.00
2021-04-04,51,27.1,0.80,0.80
2021-04-05,51,27.0,0.30,0.30
2021-04-06,2,27.3,0.00,0.00
2021-04-07,53,26.6,2.60,2.60
2021-04-08,55,26.1,1.30,1.30
2021-04-09,53,26.3,1.90,1.90
2021-04-10,61,26.0,6.60,6.60
2021-04-11,61,26.0,7.70,7.70
2021-04-12,63,25.4,6.70,6.70
2021-04-13,61,24.6,8.40,8.40
2021-04-14,63,25.0,12.20,12.20
2021-04-15,61,25.2,14.50,14.50
2021-04-16,63,25.8,12.10,12.10
2021-04-17,63,25.1,22.50,22.50
2021-04-18,63,24.7,18.70,18.70
2021-04-19,61,25.9,3.00,3.00
2021-04-20,51,25.9,1.20,1.20
2021-04-21,51,26.4,0.70,0.70
2021-04-22,61,26.1,4.30,4.30
2021-04-23,63,26.1,4.30,4.30
2021-04-24,53,26.8,0.90,0.90
2021-04-25,63,26.3,3.90,3.90
2021-04-26,63,26.2,9.20,9.20
2021-04-27,61,25.4,7.50,7.50
2021-04-28,63,25.1,11.00,11.00
2021-04-29,55,26.0,2.00,2.00
2021-04-30,61,25.8,4.90,4.90
2021-05-01,51,26.0,0.50,0.50
2021-05-02,63,26.7,15.60,15.60
2021-05-03,65,25.9,41.70,41.70
2021-05-04,61,26.0,7.70,7.70
2021-05-05,63,25.4,7.60,7.60
2021-05-06,63,25.2,14.00,14.00
2021-05-07,63,23.9,21.90,21.90
2021-05-08,61,25.6,4.10,4.10
2021-05-09,63,25.6,12.20,12.20
2021-05-10,53,25.9,1.80,1.80
2021-05-11,63,26.5,10.90,10.90
2021-05-12,63,25.9,11.10,11.10
2021-05-13,53,25.0,2.40,2.40
2021-05-14,2,26.9,0.00,0.00
2021-05-15,61,26.9,3.30,3.30
2021-05-16,61,25.9,7.80,7.80
2021-05-17,63,25.7,14.00,14.00
2021-05-18,63,25.5,18.00,18.00
2021-05-19,61,24.4,21.00,21.00
2021-05-20,55,25.7,5.10,5.10
2021-05-21,61,26.3,2.90,2.90
2021-05-22,63,26.3,9.80,9.80
2021-05-23,63,24.3,20.70,20.70
2021-05-24,51,26.4,0.10,0.10
2021-05-25,51,26.4,0.50,0.50
2021-05-26,51,26.8,0.10,0.10
2021-05-27,51,27.3,0.20,0.20
2021-05-28,63,25.7,11.50,11.50
2021-05-29,61,24.9,10.30,10.30
2021-05-30,51,25.9,0.10,0.10
2021-05-31,63,26.3,8.10,8.10
2021-06-01,63,26.2,9.40,9.40
2021-06-02,55,26.8,2.60,2.60
2021-06-03,51,27.2,0.10,0.10
2021-06-04,1,26.7,0.00,0.00
2021-06-05,53,26.8,3.10,3.10
