latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-3.199997,130.0,725.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2021-06-09,55,21.7,3.70,3.70
2021-06-10,53,21.5,3.00,3.00
2021-06-11,61,21.7,4.80,4.80
2021-06-12,63,21.1,15.80,15.80
2021-06-13,63,20.9,13.40,13.40
2021-06-14,65,20.7,21.70,21.70
2021-06-15,61,21.3,6.90,6.90
2021-06-16,63,20.9,9.40,9.40
2021-06-17,53,21.2,2.90,2.90
2021-06-18,63,21.0,11.10,11.10
2021-06-19,63,21.1,9.30,9.30
2021-06-20,63,20.9,13.30,13.30
2021-06-21,63,20.7,12.70,12.70
2021-06-22,63,20.9,11.70,11.70
2021-06-23,65,21.2,17.30,17.30
2021-06-24,63,21.3,10.20,10.20
2021-06-25,61,21.4,4.70,4.70
2021-06-26,63,20.7,14.00,14.00
2021-06-27,63,20.8,15.20,15.20
2021-06-28,63,20.8,14.10,14.10
2021-06-29,63,20.8,14.00,14.00
2021-06-30,61,20.5,13.00,13.00
2021-07-01,61,20.7,9.50,9.50
2021-07-02,61,20.8,6.80,6.80
2021-07-03,63,20.1,11.60,11.60
2021-07-04,61,20.9,9.90,9.90
2021-07-05,63,20.4,40.00,40.00
2021-07-06,63,21.0,6.90,6.90
2021-07-07,61,21.3,2.90,2.90
2021-07-08,61,21.4,5.40,5.40
2021-07-09,63,21.0,10.30,10.30
2021-07-10,63,21.3,13.70,13.70
2021-07-11,63,21.4,15.20,15.20
2021-07-12,63,21.7,9.80,9.80
2021-07-13,63,21.3,8.70,8.70
2021-07-14,63,21.1,15.00,15.00
2021-07-15,63,21.1,13.40,13.40
2021-07-16,61,21.4,4.00,4.00
2021-07-17,63,21.0,56.60,56.60
2021-07-18,63,20.1,19.50,19.50
2021-07-19,63,20.9,11.50,11.50
2021-07-20,63,21.4,12.50,12.50
2021-07-21,61,20.8,8.60,8.60
2021-07-22,61,20.2,14.50,14.50
2021-07-23,53,21.3,3.20,3.20
2021-07-24,55,20.6,6.70,6.70
2021-07-25,53,21.5,2.00,2.00
2021-07-26,51,21.6,1.50,1.50
2021-07-27,53,22.0,2.00,2.00
2021-07-28,53,22.5,1.90,1.90
2021-07-29,63,21.7,12.40,12.40
2021-07-30,61,21.3,9.60,9.60
2021-07-31,63,21.8,3.40,3.40
2021-08-01,53,22.0,1.40,1.40
2021-08-02,55,22.3,2.90,2.90
2021-08-03,63,21.8,6.40,6.40
2021-08-04,63,21.1,23.20,23.20
2021-08-05,63,21.2,13.00,13.00
2021-08-06,63,21.1,9.10,9.10
2021-08-07,63,20.8,21.40,21.40
2021-08-08,51,21.4,2.00,2.00
2021-08-09,63,20.9,19.90,19.90
2021-08-10,63,20.9,20.30,20.30
2021-08-11,63,21.2,13.60,13.60
2021-08-12,63,21.6,11.60,11.60
2021-08-13,53,21.9,3.00,3.00
2021-08-14,63,21.2,10.10,10.10
2021-08-15,63,21.0,12.30,12.30
2021-08-16,63,20.8,16.70,16.70
2021-08-17,61,21.4,3.10,3.10
2021-08-18,63,21.4,8.00,8.00
2021-08-19,61,21.4,4.80,4.80
2021-08-20,65,20.4,40.20,40.20
2021-08-21,65,20.9,14.50,14.50
