latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-1.2999954,133.20001,911.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2021-07-30,65,20.2,27.80,27.80
2021-07-31,63,20.4,14.80,14.80
2021-08-01,63,20.6,10.70,10.70
2021-08-02,53,21.5,1.10,1.10
2021-08-03,63,21.3,23.90,23.90
2021-08-04,63,20.7,9.80,9.80
2021-08-05,63,20.5,21.90,21.90
2021-08-06,63,19.9,13.90,13.90
2021-08-07,51,21.0,0.40,0.40
2021-08-08,61,20.0,16.50,16.50
2021-08-09,65,20.6,23.30,23.30
2021-08-10,63,20.2,18.80,18.80
2021-08-11,63,20.5,5.20,5.20
2021-08-12,65,20.6,20.80,20.80
2021-08-13,65,20.6,13.70,13.70
2021-08-14,63,21.1,6.80,6.80
2021-08-15,65,20.5,23.60,23.60
2021-08-16,53,21.0,3.70,3.70
2021-08-17,65,20.5,15.10,15.10
2021-08-18,63,20.3,18.00,18.00
2021-08-19,63,20.1,10.00,10.00
2021-08-20,65,20.1,33.70,33.70
2021-08-21,63,20.4,10.00,10.00
2021-08-22,63,20.5,12.00,12.00
2021-08-23,63,19.8,19.30,19.30
2021-08-24,63,19.8,20.00,20.00
2021-08-25,63,20.3,20.20,20.20
2021-08-26,63,19.9,12.60,12.60
2021-08-27,63,20.2,18.50,18.50
2021-08-28,61,19.8,7.80,7.80
2021-08-29,53,21.3,1.60,1.60
2021-08-30,63,20.9,16.00,16.00
2021-08-31,63,20.6,5.80,5.80
2021-09-01,55,20.7,4.10,4.10
2021-09-02,63,21.5,9.00,9.00
2021-09-03,61,20.2,5.30,5.30
2021-09-04,63,21.0,17.00,17.00
2021-09-05,65,20.3,35.80,35.80
2021-09-06,63,20.9,19.20,19.20
2021-09-07,65,20.5,41.20,41.20
2021-09-08,63,19.7,32.10,32.10
2021-09-09,63,20.7,8.50,8.50
2021-09-10,63,20.6,24.00,24.00
2021-09-11,65,20.3,20.40,20.40
2021-09-12,63,20.3,14.20,14.20
2021-09-13,63,20.8,28.90,28.90
2021-09-14,63,20.3,12.50,12.50
2021-09-15,65,20.5,22.40,22.40
2021-09-16,63,20.3,23.60,23.60
2021-09-17,63,20.7,27.40,27.40
2021-09-18,63,19.8,26.20,26.20
2021-09-19,65,20.7,19.00,19.00
2021-09-20,63,20.7,22.60,22.60
2021-09-21,63,20.2,9.90,9.90
2021-09-22,63,20.6,18.90,18.90
2021-09-23,65,20.5,58.80,58.80
2021-09-24,65,19.9,48.90,48.90
2021-09-25,63,20.9,13.10,13.10
2021-09-26,65,20.7,16.70,16.70
2021-09-27,65,20.8,21.20,21.20
2021-09-28,63,21.5,8.50,8.50
2021-09-29,63,20.5,18.80,18.80
2021-09-30,65,21.4,29.30,29.30
