country;subnational1;subnational2;umd_tree_cover_density_2000__threshold;umd_tree_cover_extent_2000__ha;gfw_aboveground_carbon_stocks_2000__Mg_C;avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1;gfw_forest_carbon_gross_emissions__Mg_CO2e_yr-1;gfw_forest_carbon_gross_removals__Mg_CO2_yr-1;gfw_forest_carbon_net_flux__Mg_CO2e_yr-1;gfw_forest_carbon_gross_emissions_2001__Mg_CO2e;gfw_forest_carbon_gross_emissions_2002__Mg_CO2e;gfw_forest_carbon_gross_emissions_2003__Mg_CO2e;gfw_forest_carbon_gross_emissions_2004__Mg_CO2e;gfw_forest_carbon_gross_emissions_2005__Mg_CO2e;gfw_forest_carbon_gross_emissions_2006__Mg_CO2e;gfw_forest_carbon_gross_emissions_2007__Mg_CO2e;gfw_forest_carbon_gross_emissions_2008__Mg_CO2e;gfw_forest_carbon_gross_emissions_2009__Mg_CO2e;gfw_forest_carbon_gross_emissions_2010__Mg_CO2e;gfw_forest_carbon_gross_emissions_2011__Mg_CO2e;gfw_forest_carbon_gross_emissions_2012__Mg_CO2e;gfw_forest_carbon_gross_emissions_2013__Mg_CO2e;gfw_forest_carbon_gross_emissions_2014__Mg_CO2e;gfw_forest_carbon_gross_emissions_2015__Mg_CO2e;gfw_forest_carbon_gross_emissions_2016__Mg_CO2e;gfw_forest_carbon_gross_emissions_2017__Mg_CO2e;gfw_forest_carbon_gross_emissions_2018__Mg_CO2e;gfw_forest_carbon_gross_emissions_2019__Mg_CO2e;gfw_forest_carbon_gross_emissions_2020__Mg_CO2e;gfw_forest_carbon_gross_emissions_2021__Mg_CO2e;gfw_forest_carbon_gross_emissions_2022__Mg_CO2e
Indonesia;Sulawesi Tenggara;Buton Utara;20;163118;21628286;133;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Buton Utara;25;162995;21623581;133;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Buton Utara;30;162740;21613129;133;652553;722326;-69773;596684;598387;343860;802645;631397;1866518;186037;237569;1008558;118595;496982;663466;386409;1027047;725032;808869;969237;842793;763615;610133;347886;324441
Indonesia;Sulawesi Tenggara;Buton Utara;50;161240;21545105;134;649173;712397;-63224;595004;597477;343328;801860;631224;1864713;186037;237530;1007081;118502;494052;660471;382912;1014076;715953;804562;962737;835328;756835;606157;345112;320856
Indonesia;Sulawesi Tenggara;Buton Utara;75;155292;21172535;136;628971;671198;-42227;584529;588014;338325;793851;627505;1850471;185123;236291;995455;117092;483600;646795;364387;948973;675212;774319;909345;790003;714466;584621;325484;303498
Indonesia;Sulawesi Tenggara;Kendari;0;26902;1787048;66;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kendari;10;17988;1773026;99;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kendari;15;17632;1758712;100;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kendari;20;17415;1749434;100;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kendari;25;17270;1743420;101;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kendari;30;17003;1731543;102;113626;82973;30653;74272;85924;57486;101790;44283;96908;27016;16684;236111;47505;116256;93774;59704;230356;148342;146445;161939;213259;163233;101444;184499;92548
Indonesia;Sulawesi Tenggara;Kendari;50;15848;1672580;106;110023;76699;33324;73961;85276;56960;100549;44023;95569;26665;16526;232969;47296;114409;91557;56607;216443;139154;140803;157070;203627;153845;97993;180464;88741
Indonesia;Sulawesi Tenggara;Kendari;75;12481;1444460;116;91987;58891;33096;70136;79617;54673;94255;40646;87109;23637;15604;207805;43551;104602;78493;40461;149401;104242;112257;129039;165620;114777;80896;156647;70243
Indonesia;Sulawesi Tenggara;Kolaka;0;673272;89604850;133;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kolaka;10;629314;89519494;142;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kolaka;15;626477;89408811;143;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kolaka;20;624697;89333740;143;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kolaka;25;623552;89289265;143;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kolaka;30;621434;89193159;144;3750333;1376324;2374009;2240959;1726116;2714424;9358094;4594330;8474593;1495125;918587;2534305;791682;2606798;1683320;1658709;6586638;8145231;8220911;5078088;3631828;4122537;2968265;1645219;1311570
Indonesia;Sulawesi Tenggara;Kolaka;50;611287;88673862;145;3729769;1299283;2430486;2234855;1723175;2711766;9344153;4589427;8463228;1493688;916346;2526861;790563;2599074;1677232;1645033;6514484;8083941;8192951;5046776;3584823;4057646;2943942;1624972;1289993
Indonesia;Sulawesi Tenggara;Kolaka;75;578927;86362077;149;3594016;1047511;2546506;2181498;1683245;2670647;9189278;4532091;8303907;1473464;894049;2464281;779219;2533249;1640310;1568416;6090783;7721313;8001767;4843191;3253795;3744680;2796850;1522745;1179582
Indonesia;Sulawesi Tenggara;Kolaka Utara;0;332209;46320010;139;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kolaka Utara;10;322671;46289606;143;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kolaka Utara;15;321629;46233578;144;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kolaka Utara;20;321080;46204313;144;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kolaka Utara;25;320713;46184345;144;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Kolaka Utara;30;319593;46115166;144;1465464;389488;1075976;1234232;1015269;1115253;5832486;1052223;2149223;584141;304078;1770023;1175824;1008547;2067789;614366;1719792;2123734;2277014;1322838;966346;1318825;758633;731492;1098084
Indonesia;Sulawesi Tenggara;Kolaka Utara;50;316166;45915464;145;1458860;370845;1088015;1233074;1014036;1114861;5826558;1051535;2146883;583307;303661;1765858;1174335;1007593;2065061;607932;1686922;2107668;2264801;1312669;956909;1301348;752539;726743;1090630
Indonesia;Sulawesi Tenggara;Kolaka Utara;75;297828;44466350;149;1405675;269359;1136316;1220589;995388;1103412;5744075;1039819;2114158;571943;300093;1729272;1145654;990597;2037443;559126;1476014;2006462;2179589;1245988;884804;1156498;698586;693708;1031623
Indonesia;Sulawesi Tenggara;Konawe;0;578386;75382766;130;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe;10;531313;75306359;142;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe;15;527452;75160705;142;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe;20;525650;75089799;143;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe;25;524049;75027352;143;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe;30;521814;74935309;144;1721104;1394160;326944;791687;1132583;813807;1498132;524129;1966315;343574;455204;2721230;597203;2324269;3317825;2536048;2695075;3168123;3429007;1721891;1697521;2644770;1402334;911593;1171970
Indonesia;Sulawesi Tenggara;Konawe;50;510035;74372383;146;1696338;1321911;374427;787141;1129269;812119;1482518;523203;1957258;341515;451251;2701137;594882;2306801;3298030;2495698;2625028;3095655;3375785;1690942;1639048;2575846;1382049;897749;1156524
Indonesia;Sulawesi Tenggara;Konawe;75;481871;72510039;150;1595974;1157086;438888;750714;1083462;790574;1410456;509586;1878728;329597;429233;2609050;581241;2219595;3187901;2328008;2371256;2820446;3164430;1566681;1474534;2370215;1301072;844473;1090179
Indonesia;Sulawesi Tenggara;Konawe Selatan;0;425186;37440932;88;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe Selatan;10;335500;37313698;111;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe Selatan;15;330877;37135216;112;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe Selatan;20;327981;37020609;113;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe Selatan;25;326268;36956058;113;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe Selatan;30;323284;36832969;114;2324314;2100955;223359;1500790;1751427;1393468;3667128;1774969;4889479;716973;420683;2678614;503773;2013407;2207522;1422602;4831092;4222507;3581170;2996153;2546337;2923744;2076163;1721841;1295072
Indonesia;Sulawesi Tenggara;Konawe Selatan;50;308925;36145674;117;2263102;1961258;301845;1488621;1742811;1389618;3648051;1768414;4863875;714021;418163;2653960;501512;1997164;2185931;1374336;4621429;4070833;3471657;2878602;2410496;2719781;1992619;1647945;1228413
Indonesia;Sulawesi Tenggara;Konawe Selatan;75;266019;33414840;126;1999643;1528897;470745;1422017;1672514;1356128;3502511;1714437;4660777;693053;400711;2505064;484708;1909590;2088800;1178554;3767567;3413741;3012850;2371077;1863955;1975061;1665576;1359326;974119
Indonesia;Sulawesi Tenggara;Konawe Utara;0;467995;68953896;147;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe Utara;10;451088;68931858;153;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe Utara;15;449483;68869933;153;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe Utara;20;448808;68842888;153;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe Utara;25;448148;68817215;154;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Konawe Utara;30;447374;68785511;154;1788013;926842;861172;352313;1030661;671587;1258448;500025;1295019;2196963;1531858;2904735;1614890;1593827;2248326;1221071;1778590;2308835;3949982;1215994;1495458;5445770;1639347;1233856;1848736
Indonesia;Sulawesi Tenggara;Konawe Utara;50;443339;68601303;155;1776146;899420;876726;351507;1028231;670659;1252860;499538;1290851;2191933;1527812;2891389;1611585;1588173;2243663;1207678;1748586;2267549;3926694;1199372;1478015;5405862;1631511;1225212;1836534
Indonesia;Sulawesi Tenggara;Konawe Utara;75;432524;67922864;157;1731352;836998;894354;347764;1014162;663255;1227127;496575;1266863;2168445;1511444;2827941;1592858;1563222;2216516;1162755;1646963;2137469;3825062;1135252;1417018;5278610;1598492;1197342;1794617
Indonesia;Sulawesi Tenggara;Muna;0;275797;20151351;73;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Muna;10;225370;20073338;89;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Muna;15;222453;19967365;90;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Muna;20;220129;19879090;90;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Muna;25;218692;19826018;91;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Muna;30;216387;19736515;91;1487093;1286876;200217;1279880;1222183;614855;1901503;837621;3818245;515095;889445;2865986;237297;1613832;1324347;722167;2923691;2520608;1251204;1559953;1621845;2384664;992418;717332;901878
Indonesia;Sulawesi Tenggara;Muna;50;201695;19067057;95;1441140;1204195;236945;1271544;1214653;611153;1887593;835065;3802351;513749;882852;2846258;236778;1599469;1306700;689892;2778357;2404828;1195372;1459439;1507895;2203682;937355;678018;842079
Indonesia;Sulawesi Tenggara;Muna;75;161054;16605007;103;1263603;986143;277460;1213241;1155152;588183;1797056;809363;3676193;501453;830879;2691047;230991;1515887;1214764;552834;2211327;1990376;1008211;1130639;1139047;1620586;739195;543596;639251
Indonesia;Sulawesi Tenggara;Wakatobi;0;49133;2277791;46;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Wakatobi;10;27763;2256856;81;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Wakatobi;15;27177;2233505;82;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Wakatobi;20;26695;2214350;83;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Wakatobi;25;25875;2181779;84;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Tenggara;Wakatobi;30;25248;2156085;85;54864;162265;-107401;91351;172011;4087;84675;91588;42541;18894;12549;29406;46689;107313;20673;14259;98390;122529;94059;57744;17548;40657;26370;6426;7254
Indonesia;Sulawesi Tenggara;Wakatobi;50;22716;2032282;89;52663;147370;-94707;90607;170782;3958;83381;90971;41610;18606;11841;29005;46513;105744;19743;11586;84542;109463;91815;55582;16747;38464;25116;5778;6732
Indonesia;Sulawesi Tenggara;Wakatobi;75;16678;1622468;97;43195;111451;-68256;83189;158896;3762;73769;86575;36233;17394;8752;25312;44688;95571;15689;6976;45681;65943;78451;41264;12380;26628;16218;2952;3973
Indonesia;Sulawesi Utara;Bitung;0;31720;3465112;109;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bitung;10;28075;3457922;123;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bitung;15;27944;3451396;124;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bitung;20;27860;3446590;124;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bitung;25;27810;3444071;124;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bitung;30;27709;3438210;124;63502;364275;-300773;20720;38823;20553;115574;13115;56234;48524;40461;21319;51430;88802;41909;17404;107784;44919;100070;60612;102757;93847;27969;151979;132237
Indonesia;Sulawesi Utara;Bitung;50;27094;3398038;125;63222;358357;-295134;20720;38757;20553;115432;13115;56165;48492;40461;21319;51404;88630;41862;17184;106854;44851;99513;60220;102276;93251;27773;150820;131238
Indonesia;Sulawesi Utara;Bitung;75;24243;3147475;130;59333;320440;-261107;19959;37671;20292;112173;12941;55433;46975;39183;20920;50121;86219;40619;15428;96087;41354;94299;53438;94187;84459;25164;134668;123733
Indonesia;Sulawesi Utara;Bolaang Mongondow;0;333458;42626562;128;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow;10;301935;42540023;141;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow;15;300137;42449606;141;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow;20;299086;42392392;142;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow;25;298467;42360026;142;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow;30;296360;42232832;143;900870;970149;-69279;742191;1557323;387880;1361321;602586;919861;584640;231523;1430842;286580;335209;385939;307460;1055599;2868447;1328845;876639;1391841;2045821;446194;312399;360005
Indonesia;Sulawesi Utara;Bolaang Mongondow;50;289637;41818095;144;893816;911763;-17948;740021;1555095;387762;1360036;601999;918950;583154;231472;1426167;285822;334322;384438;304532;1040373;2853647;1315247;863029;1365364;2011125;441420;306656;353313
Indonesia;Sulawesi Utara;Bolaang Mongondow;75;272626;40415344;148;853981;761722;92260;715084;1526653;385558;1343561;596053;907820;567808;227937;1385468;280951;327193;370614;288725;970719;2745322;1251950;800683;1246739;1839003;411338;280268;318141
Indonesia;Sulawesi Utara;Bolaang Mongondow Selatan;0;180215;25555767;142;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Selatan;10;175689;25543999;145;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Selatan;15;175391;25530096;146;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Selatan;20;175219;25521573;146;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Selatan;25;175121;25516906;146;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Selatan;30;174602;25487319;146;698460;353575;344885;560568;1076328;878872;1226524;789970;983289;766358;360986;1017655;379077;250126;269323;345213;1044219;1169273;1100303;1046446;753707;420759;368069;242550;316514
Indonesia;Sulawesi Utara;Bolaang Mongondow Selatan;50;173604;25433473;147;696694;346646;350048;559954;1075304;878491;1226106;789613;982784;766019;360780;1016850;378941;249959;268353;343984;1039514;1165829;1094805;1042303;748095;418600;366325;240666;314002
Indonesia;Sulawesi Utara;Bolaang Mongondow Selatan;75;168951;25076135;148;681237;316795;364442;552541;1057992;872609;1217334;784290;975560;760822;358209;1005688;374995;248358;262675;335094;1007639;1135150;1062161;1006081;697895;402331;352167;224754;292874
Indonesia;Sulawesi Utara;Bolaang Mongondow Timur;0;89661;11087740;124;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Timur;10;83820;11067769;132;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Timur;15;83523;11051860;132;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Timur;20;83335;11040866;132;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Timur;25;83226;11034332;133;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Timur;30;82749;11003493;133;375706;391106;-15400;456435;745761;157309;751855;202779;404415;461084;122722;536778;145338;229503;156086;102107;470397;470459;611630;535849;714010;387791;231896;220983;150353
Indonesia;Sulawesi Utara;Bolaang Mongondow Timur;50;81633;10931035;134;374373;380503;-6130;455604;744889;157079;751011;202654;404126;460698;122533;536301;145279;229200;155911;100955;468039;469068;608565;533784;709911;383444;229121;219092;148942
Indonesia;Sulawesi Utara;Bolaang Mongondow Timur;75;76755;10526825;137;363168;335892;27276;449677;731970;155128;742096;200879;400419;453533;120643;529387;143195;226172;153591;96178;445398;453803;582444;513518;674540;359745;214634;204598;138153
Indonesia;Sulawesi Utara;Bolaang Mongondow Utara;0;162003;22728365;140;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Utara;10;149895;22702342;151;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Utara;15;149122;22665660;152;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Utara;20;148712;22645434;152;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Utara;25;148526;22637131;152;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Bolaang Mongondow Utara;30;147340;22569704;153;622139;463209;158930;410299;663130;304664;337292;250464;412690;288002;105213;476766;52317;209375;269139;131053;657470;5034667;662653;432525;806223;1295128;382628;268811;236555
Indonesia;Sulawesi Utara;Bolaang Mongondow Utara;50;145025;22438372;155;614244;444184;170060;409865;662506;304635;336984;250326;412317;287602;105127;475971;52276;209026;268191;128398;644540;5008870;652307;418214;780398;1252679;369998;258590;224552
Indonesia;Sulawesi Utara;Bolaang Mongondow Utara;75;137664;21906190;159;574688;386280;188408;405870;658025;302682;334738;247893;409007;284324;102753;465120;51264;204887;261410;112935;559716;4856541;592656;350317;663797;1076468;312665;209824;180240
Indonesia;Sulawesi Utara;Kepulauan Sangihe;0;59962;6762518;113;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kepulauan Sangihe;10;56386;6753143;120;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kepulauan Sangihe;15;56107;6738200;120;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kepulauan Sangihe;20;55933;6727968;120;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kepulauan Sangihe;25;55806;6720649;120;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kepulauan Sangihe;30;55607;6708623;121;2841;100221;-97380;1898;7196;2501;1996;1453;843;1578;113;0;2739;8136;270;3006;2596;1316;5819;6971;815;3380;1371;2256;6261
Indonesia;Sulawesi Utara;Kepulauan Sangihe;50;54787;6655954;121;2818;98772;-95955;1898;7165;2501;1996;1417;843;1578;113;0;2739;8107;270;2845;2509;1316;5819;6971;737;3298;1371;2244;6249
Indonesia;Sulawesi Utara;Kepulauan Sangihe;75;50382;6289419;125;2621;91091;-88469;1860;6564;2374;1996;1373;843;1578;113;0;2715;7911;270;2261;1782;1316;5122;6626;737;2897;1371;1923;6038
Indonesia;Sulawesi Utara;Kepulauan Talaud;0;101590;12153890;120;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kepulauan Talaud;10;97283;12146311;125;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kepulauan Talaud;15;97130;12139612;125;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kepulauan Talaud;20;97013;12134262;125;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kepulauan Talaud;25;96951;12131442;125;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kepulauan Talaud;30;96777;12123360;125;179193;448709;-269516;251963;722131;242144;220113;268160;27434;248145;4372;13442;52585;310556;27539;17772;141868;140777;476246;114422;132477;185020;144667;92976;107434
Indonesia;Sulawesi Utara;Kepulauan Talaud;50;95882;12077209;126;178705;443405;-264700;251816;721846;242144;219999;268083;27434;247983;4372;13416;52562;310467;27539;17669;140911;140249;471166;114113;132183;183808;144085;92656;107010
Indonesia;Sulawesi Utara;Kepulauan Talaud;75;90257;11683417;129;173905;409817;-235912;250875;716892;240685;217949;265812;26277;244798;4265;13348;51589;307077;27131;16228;131820;134042;448811;109120;124941;170510;134436;87581;101721
Indonesia;Sulawesi Utara;Kotamobagu;0;5062;372677;74;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kotamobagu;10;3467;370126;107;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kotamobagu;15;3330;363546;109;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kotamobagu;20;3276;360632;110;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kotamobagu;25;3184;355605;112;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Kotamobagu;30;3092;350086;113;6210;38307;-32097;5518;1544;248;6461;2035;3261;4059;1032;20789;2622;2090;3268;1042;2898;2260;5790;6222;12043;14310;8974;15113;15044
Indonesia;Sulawesi Utara;Kotamobagu;50;2602;315751;121;6042;34702;-28660;5494;1544;248;6291;2035;3261;4059;1032;20674;2622;2090;3268;1012;2773;2129;5338;5961;11269;13865;8854;14351;14756
Indonesia;Sulawesi Utara;Kotamobagu;75;1776;238242;134;5380;27090;-21710;4925;1398;211;5945;1993;3126;3391;912;19526;2280;1962;3220;873;2182;1470;4231;5047;8886;12561;7772;12619;13822
Indonesia;Sulawesi Utara;Manado;0;16315;1161819;71;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Manado;10;11764;1154128;98;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Manado;15;11479;1141983;99;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Manado;20;11383;1136948;100;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Manado;25;11256;1130910;100;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Manado;30;11080;1121225;101;34840;173866;-139026;18830;20560;9238;50791;19749;30801;28350;13736;84539;29106;51591;18001;11593;46155;107050;22235;18133;15429;121138;13651;15772;20037
Indonesia;Sulawesi Utara;Manado;50;10344;1074510;104;34296;164871;-130575;18682;20477;9173;50671;19540;30609;28249;13701;84325;29034;51431;17801;11243;45145;104292;21739;17709;15142;117462;13094;15297;19702
Indonesia;Sulawesi Utara;Manado;75;8509;931756;110;31252;138744;-107493;18337;19910;9061;49272;18452;29491;27004;13023;80326;28135;49765;16303;9581;40459;89247;19193;16490;13276;98305;10799;13271;17835
Indonesia;Sulawesi Utara;Minahasa;0;115200;10193246;88;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Minahasa;10;93576;10153669;109;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Minahasa;15;92416;10084022;109;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Minahasa;20;91475;10024170;110;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Minahasa;25;90926;9989974;110;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Minahasa;30;89661;9906583;110;172912;1006032;-833121;173713;145738;59123;167309;87562;125050;177532;71439;211944;113992;134254;274540;34095;139953;379230;507067;208502;248783;188068;107606;159749;88805
Indonesia;Sulawesi Utara;Minahasa;50;85018;9586702;113;170669;961910;-791241;173116;145296;59040;166693;87364;124418;176674;71241;210534;113594;133728;274036;33107;133139;370020;502986;205164;243521;183859;105808;155194;86181
Indonesia;Sulawesi Utara;Minahasa;75;70744;8387754;119;158404;805715;-647311;167595;139360;57558;160587;85227;121004;168318;69583;200918;108767;128169;268735;27738;109226;331127;467634;182274;220469;164254;93922;137737;74688
Indonesia;Sulawesi Utara;Minahasa Selatan;0;148462;17801584;120;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Minahasa Selatan;10;138309;17776620;129;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Minahasa Selatan;15;137496;17735029;129;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Minahasa Selatan;20;137038;17708746;129;;;;;;;;;;;;;;;;;;;;;;;;;
Indonesia;Sulawesi Utara;Minahasa Selatan;25;136559;17682421;129;;;;;;;;;;;;;;;;;;;;;;;;;
